"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
8,D,1.831223e+001,1.971360e+001,1.142000e+003,1.650000e+002,361,1.919747e-001,1.872050e+002,5.733499e+001,1.504031e+001,5.567355e-001,3.374746e+001,4.570637e-001,1.593665e+000,6.995638e-001
8,E,7.715486e+001,1.971360e+001,2.172000e+003,5.680000e+002,1521,1.794695e-001,1.911280e+002,6.069015e+001,1.663103e+001,4.316539e-001,2.879564e+001,3.734385e-001,1.621933e+000,7.406046e-001
8,F,6.964735e+001,1.971360e+001,1.653000e+003,4.730000e+002,1373,1.777541e-001,1.871804e+002,6.029011e+001,1.637908e+001,4.106856e-001,2.637594e+001,3.445011e-001,1.602882e+000,7.363105e-001
8,G,3.525485e+001,1.971360e+001,8.980000e+002,3.150000e+002,695,1.864708e-001,2.026591e+002,6.116606e+001,1.749199e+001,5.031159e-001,3.403441e+001,4.532374e-001,1.582851e+000,7.344524e-001
9,B,1.430485e+001,1.971360e+001,8.360000e+002,1.260000e+002,282,1.963434e-001,1.860257e+002,5.460403e+001,1.515109e+001,5.368632e-001,3.174764e+001,4.468085e-001,1.577967e+000,6.824988e-001
9,C,1.618172e+001,1.971360e+001,9.250000e+002,1.280000e+002,319,1.878676e-001,1.789472e+002,5.655770e+001,1.502227e+001,4.817512e-001,2.972414e+001,4.012539e-001,1.590247e+000,7.001647e-001
9,D,1.628318e+001,1.971360e+001,1.007000e+003,1.580000e+002,321,1.957481e-001,1.741815e+002,5.715393e+001,1.638731e+001,6.363389e-001,3.545405e+001,4.922118e-001,1.590754e+000,6.962561e-001
9,E,5.980643e+001,1.971360e+001,1.408000e+003,4.360000e+002,1179,1.788663e-001,1.940790e+002,5.949312e+001,1.649333e+001,4.431995e-001,2.816921e+001,3.698049e-001,1.587608e+000,7.386664e-001
9,F,6.787193e+001,1.971360e+001,2.008000e+003,4.760000e+002,1338,1.757888e-001,1.918879e+002,6.185381e+001,1.661338e+001,4.097581e-001,2.823200e+001,3.557549e-001,1.650726e+000,7.313244e-001
9,G,4.174783e+001,1.971360e+001,9.700000e+002,3.120000e+002,823,1.815424e-001,1.953897e+002,6.049182e+001,1.727201e+001,4.207427e-001,2.963366e+001,3.791009e-001,1.629011e+000,7.334491e-001
10,B,9.029300e+000,1.971360e+001,5.720000e+002,6.500000e+001,178,1.838714e-001,1.947750e+002,5.521227e+001,1.538235e+001,4.286600e-001,2.823596e+001,3.651685e-001,1.505216e+000,6.973819e-001
10,C,1.496429e+001,1.971360e+001,8.980000e+002,1.290000e+002,295,1.861030e-001,1.970320e+002,5.659808e+001,1.516736e+001,4.814496e-001,3.100791e+001,4.372881e-001,1.579273e+000,7.027692e-001
10,D,1.557301e+001,1.971360e+001,1.010000e+003,1.460000e+002,307,1.915291e-001,1.824512e+002,5.688871e+001,1.603848e+001,5.671486e-001,3.396960e+001,4.755700e-001,1.598163e+000,6.887760e-001
10,E,8.014772e+001,1.971360e+001,2.009000e+003,6.120000e+002,1580,1.855998e-001,1.869895e+002,6.014522e+001,1.730184e+001,4.506872e-001,2.999204e+001,3.873418e-001,1.617175e+000,7.336367e-001
10,F,6.046587e+001,1.971360e+001,1.564000e+003,4.400000e+002,1192,1.832844e-001,1.862914e+002,6.047831e+001,1.698852e+001,4.402086e-001,2.884508e+001,3.691275e-001,1.604999e+000,7.344330e-001
10,G,4.362471e+001,1.971360e+001,1.007000e+003,3.280000e+002,860,1.831936e-001,2.007630e+002,5.994841e+001,1.713929e+001,4.457014e-001,2.944283e+001,3.813953e-001,1.597499e+000,7.340993e-001
11,B,1.298596e+001,1.971360e+001,7.390000e+002,1.170000e+002,256,1.864671e-001,1.752170e+002,5.648340e+001,1.529135e+001,5.571848e-001,3.217253e+001,4.570313e-001,1.521178e+000,7.072478e-001
11,C,1.537010e+001,1.971360e+001,8.640000e+002,1.470000e+002,303,1.981197e-001,1.840256e+002,5.580288e+001,1.618295e+001,5.789064e-001,3.501375e+001,4.851485e-001,1.533463e+000,7.006221e-001
