"","Date","Slice","Time","Count","cID","l2","nl2","CellLine","drug","conc"
"796","20160303","Well-R07-C10H2B_day13",118.4314,130,47,7.02236781302845,-1.5886569842789,"WM88","PLX4720",8
"797","20160303","Well-R07-C10H2B_day14",145.9144,171,47,7.4178525148859,-1.19317228242145,"WM88","PLX4720",8
"798","20160303","Well-R07-C10H2B_day15",162.1647,118,47,6.88264304936184,-1.72838174794551,"WM88","PLX4720",8
"799","20160303","Well-R07-C10H2B_day16",185.4147,112,47,6.8073549220576,-1.80366987524975,"WM88","PLX4720",8
"807","20160303","Well-R07-C10H2B_day7",0,564,48,9.13955135239879,0,"WM88","PLX4720",8
"808","20160303","Well-R07-C10H2B_day8",27.4583,755,48,9.56033283421244,0.420781481813648,"WM88","PLX4720",8
"809","20160303","Well-R07-C10H2B_day9",47.4022,485,48,8.92184093707449,-0.217710415324303,"WM88","PLX4720",8
"810","20160303","Well-R07-C10H2B_day10",63.2844,407,48,8.66888498426625,-0.470666368132546,"WM88","PLX4720",8
"811","20160303","Well-R07-C10H2B_day11",90.4275,326,48,8.34872815423108,-0.790823198167717,"WM88","PLX4720",8
"812","20160303","Well-R07-C10H2B_day12",96.8119,101,48,6.65821148275179,-2.481339869647,"WM88","PLX4720",8
"813","20160303","Well-R07-C10H2B_day13",118.4314,108,48,6.75488750216347,-2.38466385023533,"WM88","PLX4720",8
"814","20160303","Well-R07-C10H2B_day14",145.9144,101,48,6.65821148275179,-2.481339869647,"WM88","PLX4720",8
"815","20160303","Well-R07-C10H2B_day15",162.1647,69,48,6.10852445677817,-3.03102689562062,"WM88","PLX4720",8
"816","20160303","Well-R07-C10H2B_day16",185.4147,73,48,6.18982455888002,-2.94972679351878,"WM88","PLX4720",8
"824","20160303","Well-R07-C10H2B_day7",0,164,49,7.35755200461808,0,"WM88","PLX4720",8
"825","20160303","Well-R07-C10H2B_day8",27.4583,183,49,7.51569983828404,0.158147833665959,"WM88","PLX4720",8
"826","20160303","Well-R07-C10H2B_day9",47.4022,147,49,7.19967234483636,-0.157879659781719,"WM88","PLX4720",8
"827","20160303","Well-R07-C10H2B_day10",63.2844,140,49,7.12928301694497,-0.228268987673117,"WM88","PLX4720",8
"828","20160303","Well-R07-C10H2B_day11",90.4275,149,49,7.21916852046216,-0.138383484155923,"WM88","PLX4720",8
"829","20160303","Well-R07-C10H2B_day12",96.8119,46,49,5.52356195605701,-1.83399004856107,"WM88","PLX4720",8
"830","20160303","Well-R07-C10H2B_day13",118.4314,47,49,5.55458885167764,-1.80296315294045,"WM88","PLX4720",8
"831","20160303","Well-R07-C10H2B_day14",145.9144,53,49,5.7279204545632,-1.62963155005489,"WM88","PLX4720",8
"832","20160303","Well-R07-C10H2B_day15",162.1647,44,49,5.4594316186373,-1.89812038598079,"WM88","PLX4720",8
"833","20160303","Well-R07-C10H2B_day16",185.4147,50,49,5.64385618977472,-1.71369581484336,"WM88","PLX4720",8
"841","20160303","Well-R07-C10H2B_day7",0,347,50,8.43879185257826,0,"WM88","PLX4720",8
"842","20160303","Well-R07-C10H2B_day8",27.4583,559,50,9.12670447284319,0.68791262026493,"WM88","PLX4720",8
"843","20160303","Well-R07-C10H2B_day9",47.4022,388,50,8.59991284218713,0.161120989608866,"WM88","PLX4720",8
"844","20160303","Well-R07-C10H2B_day10",63.2844,364,50,8.5077946401987,0.0690027876204358,"WM88","PLX4720",8
"845","20160303","Well-R07-C10H2B_day11",90.4275,272,50,8.08746284125034,-0.351329011327921,"WM88","PLX4720",8
"846","20160303","Well-R07-C10H2B_day12",96.8119,159,50,7.31288295528436,-1.1259088972939,"WM88","PLX4720",8
"847","20160303","Well-R07-C10H2B_day13",118.4314,182,50,7.5077946401987,-0.930997212379564,"WM88","PLX4720",8
"848","20160303","Well-R07-C10H2B_day14",145.9144,165,50,7.36632221424582,-1.07246963833244,"WM88","PLX4720",8
"849","20160303","Well-R07-C10H2B_day15",162.1647,135,50,7.07681559705083,-1.36197625552743,"WM88","PLX4720",8
"850","20160303","Well-R07-C10H2B_day16",185.4147,157,50,7.29462074889163,-1.14417110368663,"WM88","PLX4720",8
"858","20160303","Well-R07-C11H2B_day7",0,106,51,6.7279204545632,0,"WM88","PLX4720",8
"859","20160303","Well-R07-C11H2B_day8",27.4583,178,51,7.4757334309664,0.747812976403199,"WM88","PLX4720",8
"860","20160303","Well-R07-C11H2B_day9",47.4022,79,51,6.3037807481771,-0.424139706386096,"WM88","PLX4720",8
"861","20160303","Well-R07-C11H2B_day10",63.2844,69,51,6.10852445677817,-0.61939599778503,"WM88","PLX4720",8
"862","20160303","Well-R07-C11H2B_day11",90.4275,45,51,5.49185309632967,-1.23606735823352,"WM88","PLX4720",8
"863","20160303","Well-R07-C11H2B_day12",96.8119,49,51,5.61470984411521,-1.11321061044799,"WM88","PLX4720",8
"864","20160303","Well-R07-C11H2B_day13",118.4314,46,51,5.52356195605701,-1.20435849850619,"WM88","PLX4720",8
"865","20160303","Well-R07-C11H2B_day14",145.9144,71,51,6.14974711950468,-0.578173335058517,"WM88","PLX4720",8
"866","20160303","Well-R07-C11H2B_day15",162.1647,54,51,5.75488750216347,-0.973032952399731,"WM88","PLX4720",8
"867","20160303","Well-R07-C11H2B_day16",185.4147,51,51,5.6724253419715,-1.0554951125917,"WM88","PLX4720",8
"875","20160303","Well-R06-C03H2B_day7",0,241,52,7.91288933622996,0,"WM88","PLX4720",8
"876","20160303","Well-R06-C03H2B_day8",27.4583,280,52,8.12928301694497,0.216393680715005,"WM88","PLX4720",8
"877","20160303","Well-R06-C03H2B_day9",47.4022,185,52,7.53138146051631,-0.38150787571365,"WM88","PLX4720",8
"878","20160303","Well-R06-C03H2B_day10",63.2844,223,52,7.8008998999203,-0.111989436309657,"WM88","PLX4720",8
"879","20160303","Well-R06-C03H2B_day11",90.4275,223,52,7.8008998999203,-0.111989436309657,"WM88","PLX4720",8
"880","20160303","Well-R06-C03H2B_day12",96.8119,178,52,7.4757334309664,-0.437155905263564,"WM88","PLX4720",8
"881","20160303","Well-R06-C03H2B_day13",118.4314,159,52,7.31288295528436,-0.600006380945606,"WM88","PLX4720",8
"882","20160303","Well-R06-C03H2B_day14",145.9144,187,52,7.54689445988764,-0.365994876342326,"WM88","PLX4720",8
"883","20160303","Well-R06-C03H2B_day15",162.1647,163,52,7.34872815423108,-0.564161181998885,"WM88","PLX4720",8
"884","20160303","Well-R06-C03H2B_day16",185.4147,189,52,7.56224242422107,-0.350646912008889,"WM88","PLX4720",8
"892","20160303","Well-R06-C04H2B_day7",0,134,53,7.06608919045777,0,"WM88","PLX4720",8
"893","20160303","Well-R06-C04H2B_day8",27.4583,128,53,7,-0.0660891904577721,"WM88","PLX4720",8
"894","20160303","Well-R06-C04H2B_day9",47.4022,137,53,7.09803208296053,0.0319428925027543,"WM88","PLX4720",8
"895","20160303","Well-R06-C04H2B_day10",63.2844,101,53,6.65821148275179,-0.407877707705977,"WM88","PLX4720",8
"896","20160303","Well-R06-C04H2B_day11",90.4275,81,53,6.33985000288462,-0.726239187573148,"WM88","PLX4720",8
"897","20160303","Well-R06-C04H2B_day12",96.8119,38,53,5.24792751344359,-1.81816167701419,"WM88","PLX4720",8
"898","20160303","Well-R06-C04H2B_day13",118.4314,37,53,5.20945336562895,-1.85663582482882,"WM88","PLX4720",8
"899","20160303","Well-R06-C04H2B_day14",145.9144,30,53,4.90689059560852,-2.15919859484925,"WM88","PLX4720",8
"900","20160303","Well-R06-C04H2B_day15",162.1647,32,53,5,-2.06608919045777,"WM88","PLX4720",8
"901","20160303","Well-R06-C04H2B_day16",185.4147,31,53,4.95419631038687,-2.1118928800709,"WM88","PLX4720",8
"909","20160303","Well-R06-C04H2B_day7",0,209,54,7.70735913208088,0,"WM88","PLX4720",8
"910","20160303","Well-R06-C04H2B_day8",27.4583,296,54,8.20945336562895,0.502094233548067,"WM88","PLX4720",8
"911","20160303","Well-R06-C04H2B_day9",47.4022,293,54,8.19475685442225,0.487397722341366,"WM88","PLX4720",8
"912","20160303","Well-R06-C04H2B_day10",63.2844,246,54,7.94251450533924,0.235155373258357,"WM88","PLX4720",8
"913","20160303","Well-R06-C04H2B_day11",90.4275,201,54,7.65105169117893,-0.0563074409019535,"WM88","PLX4720",8
"914","20160303","Well-R06-C04H2B_day12",96.8119,43,54,5.4262647547021,-2.28109437737878,"WM88","PLX4720",8
"915","20160303","Well-R06-C04H2B_day13",118.4314,27,54,4.75488750216347,-2.95247162991741,"WM88","PLX4720",8
"916","20160303","Well-R06-C04H2B_day14",145.9144,26,54,4.70043971814109,-3.00691941393979,"WM88","PLX4720",8
"917","20160303","Well-R06-C04H2B_day15",162.1647,30,54,4.90689059560852,-2.80046853647236,"WM88","PLX4720",8
"918","20160303","Well-R06-C04H2B_day16",185.4147,24,54,4.58496250072116,-3.12239663135973,"WM88","PLX4720",8
"926","20160303","Well-R06-C05H2B_day7",0,255,55,7.99435343685886,0,"WM88","PLX4720",8
"927","20160303","Well-R06-C05H2B_day8",27.4583,366,55,8.51569983828404,0.521346401425185,"WM88","PLX4720",8
"928","20160303","Well-R06-C05H2B_day9",47.4022,279,55,8.12412131182919,0.129767874970329,"WM88","PLX4720",8
"929","20160303","Well-R06-C05H2B_day10",63.2844,250,55,7.96578428466209,-0.0285691521967708,"WM88","PLX4720",8
"930","20160303","Well-R06-C05H2B_day11",90.4275,234,55,7.8703647195834,-0.123988717275453,"WM88","PLX4720",8
"931","20160303","Well-R06-C05H2B_day12",96.8119,113,55,6.82017896241519,-1.17417447444367,"WM88","PLX4720",8
"932","20160303","Well-R06-C05H2B_day13",118.4314,119,55,6.89481776330794,-1.09953567355091,"WM88","PLX4720",8
"933","20160303","Well-R06-C05H2B_day14",145.9144,114,55,6.83289001416474,-1.16146342269412,"WM88","PLX4720",8
"934","20160303","Well-R06-C05H2B_day15",162.1647,105,55,6.71424551766612,-1.28010791919274,"WM88","PLX4720",8
"935","20160303","Well-R06-C05H2B_day16",185.4147,115,55,6.84549005094437,-1.14886338591448,"WM88","PLX4720",8
"817","20160303","Well-R04-C02H2B_day7",0,32,1,5,0,"SKMEL19","PLX4720",8
"91","20160303","Well-R04-C02H2B_day8",24,36,1,5.16992500144231,0.169925001442312,"SKMEL19","PLX4720",8
"109","20160303","Well-R04-C02H2B_day9",48,48,1,5.58496250072116,0.584962500721156,"SKMEL19","PLX4720",8
"1110","20160303","Well-R04-C02H2B_day10",72,43,1,5.4262647547021,0.426264754702098,"SKMEL19","PLX4720",8
"1210","20160303","Well-R04-C02H2B_day11",96,51,1,5.6724253419715,0.672425341971495,"SKMEL19","PLX4720",8
"1310","20160303","Well-R04-C02H2B_day12",120,55,1,5.78135971352466,0.78135971352466,"SKMEL19","PLX4720",8
"1410","20160303","Well-R04-C02H2B_day13",144,57,1,5.83289001416474,0.832890014164741,"SKMEL19","PLX4720",8
"1510","20160303","Well-R04-C02H2B_day14",168,59,1,5.88264304936184,0.882643049361842,"SKMEL19","PLX4720",8
"1610","20160303","Well-R04-C02H2B_day15",192,61,1,5.93073733756289,0.930737337562887,"SKMEL19","PLX4720",8
"1710","20160303","Well-R04-C02H2B_day16",216,60,1,5.90689059560852,0.906890595608519,"SKMEL19","PLX4720",8
"18","20160303","Well-R04-C02H2B_day17",240,62,1,5.95419631038687,0.954196310386875,"SKMEL19","PLX4720",8
"2610","20160303","Well-R04-C02H2B_day7",0,47,2,5.55458885167764,0,"SKMEL19","PLX4720",8
"273","20160303","Well-R04-C02H2B_day8",24,74,2,6.20945336562895,0.654864513951313,"SKMEL19","PLX4720",8
"2810","20160303","Well-R04-C02H2B_day9",48,122,2,6.93073733756289,1.37614848588525,"SKMEL19","PLX4720",8
"291","20160303","Well-R04-C02H2B_day10",72,108,2,6.75488750216347,1.20029865048583,"SKMEL19","PLX4720",8
"307","20160303","Well-R04-C02H2B_day11",96,84,2,6.39231742277876,0.837728571101123,"SKMEL19","PLX4720",8
"311","20160303","Well-R04-C02H2B_day12",120,43,2,5.4262647547021,-0.12832409697554,"SKMEL19","PLX4720",8
"325","20160303","Well-R04-C02H2B_day13",144,59,2,5.88264304936184,0.328054197684204,"SKMEL19","PLX4720",8
"3310","20160303","Well-R04-C02H2B_day14",168,50,2,5.64385618977472,0.0892673380970868,"SKMEL19","PLX4720",8
"343","20160303","Well-R04-C02H2B_day15",192,49,2,5.61470984411521,0.0601209924375707,"SKMEL19","PLX4720",8
"35","20160303","Well-R04-C02H2B_day16",216,49,2,5.61470984411521,0.0601209924375707,"SKMEL19","PLX4720",8
"36","20160303","Well-R04-C02H2B_day17",240,57,2,5.83289001416474,0.278301162487104,"SKMEL19","PLX4720",8
"4410","20160303","Well-R05-C02H2B_day7",0,82,3,6.35755200461808,0,"SKMEL19","PLX4720",8
"4510","20160303","Well-R05-C02H2B_day8",24,129,3,7.01122725542325,0.65367525080517,"SKMEL19","PLX4720",8
"4610","20160303","Well-R05-C02H2B_day9",48,188,3,7.55458885167764,1.19703684705955,"SKMEL19","PLX4720",8
"4710","20160303","Well-R05-C02H2B_day10",72,192,3,7.58496250072116,1.22741049610307,"SKMEL19","PLX4720",8
"4810","20160303","Well-R05-C02H2B_day11",96,223,3,7.8008998999203,1.44334789530222,"SKMEL19","PLX4720",8
"4910","20160303","Well-R05-C02H2B_day12",120,258,3,8.01122725542325,1.65367525080517,"SKMEL19","PLX4720",8
"5010","20160303","Well-R05-C02H2B_day13",144,293,3,8.19475685442225,1.83720484980416,"SKMEL19","PLX4720",8
"511","20160303","Well-R05-C02H2B_day14",168,303,3,8.24317398347295,1.88562197885487,"SKMEL19","PLX4720",8
"52","20160303","Well-R05-C02H2B_day15",192,330,3,8.36632221424582,2.00877020962773,"SKMEL19","PLX4720",8
"53","20160303","Well-R05-C02H2B_day16",216,324,3,8.33985000288462,1.98229799826654,"SKMEL19","PLX4720",8
"54","20160303","Well-R05-C02H2B_day17",240,329,3,8.36194377373524,2.00439176911716,"SKMEL19","PLX4720",8
"6210","20160303","Well-R05-C02H2B_day7",0,57,4,5.83289001416474,0,"SKMEL19","PLX4720",8
"631","20160303","Well-R05-C02H2B_day8",24,58,4,5.85798099512757,0.0250909809628306,"SKMEL19","PLX4720",8
"649","20160303","Well-R05-C02H2B_day9",48,46,4,5.52356195605701,-0.309328058107728,"SKMEL19","PLX4720",8
"651","20160303","Well-R05-C02H2B_day10",72,36,4,5.16992500144231,-0.662965012722429,"SKMEL19","PLX4720",8
"667","20160303","Well-R05-C02H2B_day11",96,23,4,4.52356195605701,-1.30932805810773,"SKMEL19","PLX4720",8
"6710","20160303","Well-R05-C02H2B_day12",120,24,4,4.58496250072116,-1.24792751344359,"SKMEL19","PLX4720",8
"685","20160303","Well-R05-C02H2B_day13",144,27,4,4.75488750216347,-1.07800251200127,"SKMEL19","PLX4720",8
"69","20160303","Well-R05-C02H2B_day14",168,28,4,4.8073549220576,-1.02553509210714,"SKMEL19","PLX4720",8
"70","20160303","Well-R05-C02H2B_day15",192,25,4,4.64385618977472,-1.18903382439002,"SKMEL19","PLX4720",8
"71","20160303","Well-R05-C02H2B_day16",216,27,4,4.75488750216347,-1.07800251200127,"SKMEL19","PLX4720",8
"72","20160303","Well-R05-C02H2B_day17",240,28,4,4.8073549220576,-1.02553509210714,"SKMEL19","PLX4720",8
"8010","20160303","Well-R05-C02H2B_day7",0,59,5,5.88264304936184,0,"SKMEL19","PLX4720",8
"8110","20160303","Well-R05-C02H2B_day8",24,67,5,6.06608919045777,0.18344614109593,"SKMEL19","PLX4720",8
"8210","20160303","Well-R05-C02H2B_day9",48,99,5,6.62935662007961,0.746713570717768,"SKMEL19","PLX4720",8
"834","20160303","Well-R05-C02H2B_day10",72,99,5,6.62935662007961,0.746713570717768,"SKMEL19","PLX4720",8
"8410","20160303","Well-R05-C02H2B_day11",96,102,5,6.6724253419715,0.789782292609654,"SKMEL19","PLX4720",8
"851","20160303","Well-R05-C02H2B_day12",120,105,5,6.71424551766612,0.831602468304281,"SKMEL19","PLX4720",8
"86","20160303","Well-R05-C02H2B_day13",144,106,5,6.7279204545632,0.845277405201357,"SKMEL19","PLX4720",8
"87","20160303","Well-R05-C02H2B_day14",168,103,5,6.68650052718322,0.803857477821377,"SKMEL19","PLX4720",8
"88","20160303","Well-R05-C02H2B_day15",192,100,5,6.64385618977472,0.761213140412883,"SKMEL19","PLX4720",8
"89","20160303","Well-R05-C02H2B_day16",216,110,5,6.78135971352466,0.898716664162818,"SKMEL19","PLX4720",8
"90","20160303","Well-R05-C02H2B_day17",240,105,5,6.71424551766612,0.831602468304281,"SKMEL19","PLX4720",8
"9810","20160303","Well-R05-C02H2B_day7",0,68,6,6.08746284125034,0,"SKMEL19","PLX4720",8
"991","20160303","Well-R05-C02H2B_day8",24,72,6,6.16992500144231,0.0824621601919731,"SKMEL19","PLX4720",8
"1009","20160303","Well-R05-C02H2B_day9",48,105,6,6.71424551766612,0.626782676415783,"SKMEL19","PLX4720",8
"1011","20160303","Well-R05-C02H2B_day10",72,119,6,6.89481776330794,0.807354922057605,"SKMEL19","PLX4720",8
"1027","20160303","Well-R05-C02H2B_day11",96,136,6,7.08746284125034,1,"SKMEL19","PLX4720",8
"103","20160303","Well-R05-C02H2B_day12",120,120,6,6.90689059560852,0.81942775435818,"SKMEL19","PLX4720",8
"104","20160303","Well-R05-C02H2B_day13",144,148,6,7.20945336562895,1.12199052437861,"SKMEL19","PLX4720",8
"105","20160303","Well-R05-C02H2B_day14",168,158,6,7.3037807481771,1.21631790692676,"SKMEL19","PLX4720",8
"106","20160303","Well-R05-C02H2B_day15",192,113,6,6.82017896241519,0.732716121164849,"SKMEL19","PLX4720",8
"107","20160303","Well-R05-C02H2B_day16",216,111,6,6.79441586635011,0.706953025099767,"SKMEL19","PLX4720",8
"108","20160303","Well-R05-C02H2B_day17",240,123,6,6.94251450533924,0.855051664088901,"SKMEL19","PLX4720",8
"1161","20160303","Well-R05-C02H2B_day7",0,5,7,2.32192809488736,0,"SKMEL19","PLX4720",8
"1171","20160303","Well-R05-C02H2B_day8",24,13,7,3.70043971814109,1.37851162325373,"SKMEL19","PLX4720",8
"1181","20160303","Well-R05-C02H2B_day9",48,22,7,4.4594316186373,2.13750352374994,"SKMEL19","PLX4720",8
"1191","20160303","Well-R05-C02H2B_day10",72,17,7,4.08746284125034,1.76553474636298,"SKMEL19","PLX4720",8
"120","20160303","Well-R05-C02H2B_day11",96,20,7,4.32192809488736,2,"SKMEL19","PLX4720",8
"121","20160303","Well-R05-C02H2B_day12",120,21,7,4.39231742277876,2.0703893278914,"SKMEL19","PLX4720",8
"122","20160303","Well-R05-C02H2B_day13",144,25,7,4.64385618977472,2.32192809488736,"SKMEL19","PLX4720",8
"123","20160303","Well-R05-C02H2B_day14",168,25,7,4.64385618977472,2.32192809488736,"SKMEL19","PLX4720",8
"124","20160303","Well-R05-C02H2B_day15",192,24,7,4.58496250072116,2.26303440583379,"SKMEL19","PLX4720",8
"125","20160303","Well-R05-C02H2B_day16",216,29,7,4.85798099512757,2.53605290024021,"SKMEL19","PLX4720",8
"126","20160303","Well-R05-C02H2B_day17",240,31,7,4.95419631038687,2.63226821549951,"SKMEL19","PLX4720",8
"1341","20160303","Well-R05-C03H2B_day7",0,123,8,6.94251450533924,0,"SKMEL19","PLX4720",8
"1351","20160303","Well-R05-C03H2B_day8",24,155,8,7.27612440527424,0.333609899934998,"SKMEL19","PLX4720",8
"1361","20160303","Well-R05-C03H2B_day9",48,158,8,7.3037807481771,0.361266242837863,"SKMEL19","PLX4720",8
"137","20160303","Well-R05-C03H2B_day10",72,183,8,7.51569983828404,0.573185332944803,"SKMEL19","PLX4720",8
"138","20160303","Well-R05-C03H2B_day11",96,183,8,7.51569983828404,0.573185332944803,"SKMEL19","PLX4720",8
"139","20160303","Well-R05-C03H2B_day12",120,99,8,6.62935662007961,-0.31315788525963,"SKMEL19","PLX4720",8
"140","20160303","Well-R05-C03H2B_day13",144,107,8,6.74146698640115,-0.201047518938092,"SKMEL19","PLX4720",8
"141","20160303","Well-R05-C03H2B_day14",168,107,8,6.74146698640115,-0.201047518938092,"SKMEL19","PLX4720",8
"142","20160303","Well-R05-C03H2B_day15",192,105,8,6.71424551766612,-0.228268987673117,"SKMEL19","PLX4720",8
"143","20160303","Well-R05-C03H2B_day16",216,103,8,6.68650052718322,-0.256013978156021,"SKMEL19","PLX4720",8
"1441","20160303","Well-R05-C03H2B_day17",240,100,8,6.64385618977472,-0.298658315564515,"SKMEL19","PLX4720",8
"1521","20160303","Well-R05-C03H2B_day7",0,38,9,5.24792751344359,0,"SKMEL19","PLX4720",8
"1531","20160303","Well-R05-C03H2B_day8",24,30,9,4.90689059560852,-0.341036917835067,"SKMEL19","PLX4720",8
"154","20160303","Well-R05-C03H2B_day9",48,78,9,6.28540221886225,1.03747470541866,"SKMEL19","PLX4720",8
"155","20160303","Well-R05-C03H2B_day10",72,101,9,6.65821148275179,1.41028396930821,"SKMEL19","PLX4720",8
"156","20160303","Well-R05-C03H2B_day11",96,124,9,6.95419631038687,1.70626879694329,"SKMEL19","PLX4720",8
"157","20160303","Well-R05-C03H2B_day12",120,140,9,7.12928301694497,1.88135550350138,"SKMEL19","PLX4720",8
"158","20160303","Well-R05-C03H2B_day13",144,159,9,7.31288295528436,2.06495544184077,"SKMEL19","PLX4720",8
"159","20160303","Well-R05-C03H2B_day14",168,166,9,7.37503943134692,2.12711191790334,"SKMEL19","PLX4720",8
"160","20160303","Well-R05-C03H2B_day15",192,185,9,7.53138146051631,2.28345394707273,"SKMEL19","PLX4720",8
"1611","20160303","Well-R05-C03H2B_day16",216,191,9,7.57742882803575,2.32950131459216,"SKMEL19","PLX4720",8
"1621","20160303","Well-R05-C03H2B_day17",240,197,9,7.62205181945638,2.37412430601279,"SKMEL19","PLX4720",8
"1701","20160303","Well-R05-C03H2B_day7",0,123,10,6.94251450533924,0,"SKMEL19","PLX4720",8
"171","20160303","Well-R05-C03H2B_day8",24,155,10,7.27612440527424,0.333609899934998,"SKMEL19","PLX4720",8
"172","20160303","Well-R05-C03H2B_day9",48,89,10,6.4757334309664,-0.466781074372842,"SKMEL19","PLX4720",8
"173","20160303","Well-R05-C03H2B_day10",72,81,10,6.33985000288462,-0.602664502454616,"SKMEL19","PLX4720",8
"174","20160303","Well-R05-C03H2B_day11",96,70,10,6.12928301694497,-0.813231488394274,"SKMEL19","PLX4720",8
"175","20160303","Well-R05-C03H2B_day12",120,42,10,5.39231742277876,-1.55019708256048,"SKMEL19","PLX4720",8
"176","20160303","Well-R05-C03H2B_day13",144,49,10,5.61470984411521,-1.32780466122403,"SKMEL19","PLX4720",8
"177","20160303","Well-R05-C03H2B_day14",168,57,10,5.83289001416474,-1.1096244911745,"SKMEL19","PLX4720",8
"1781","20160303","Well-R05-C03H2B_day15",192,51,10,5.6724253419715,-1.27008916336774,"SKMEL19","PLX4720",8
"1791","20160303","Well-R05-C03H2B_day16",216,55,10,5.78135971352466,-1.16115479181458,"SKMEL19","PLX4720",8
"1801","20160303","Well-R05-C03H2B_day17",240,50,10,5.64385618977472,-1.29865831556452,"SKMEL19","PLX4720",8
"188","20160303","Well-R05-C03H2B_day7",0,87,11,6.44294349584873,0,"SKMEL19","PLX4720",8
"189","20160303","Well-R05-C03H2B_day8",24,64,11,6,-0.442943495848728,"SKMEL19","PLX4720",8
"190","20160303","Well-R05-C03H2B_day9",48,76,11,6.24792751344359,-0.195015982405143,"SKMEL19","PLX4720",8
"191","20160303","Well-R05-C03H2B_day10",72,90,11,6.49185309632967,0.0489096004809468,"SKMEL19","PLX4720",8
"192","20160303","Well-R05-C03H2B_day11",96,152,11,7.24792751344359,0.804984017594857,"SKMEL19","PLX4720",8
"193","20160303","Well-R05-C03H2B_day12",120,149,11,7.21916852046216,0.776225024613433,"SKMEL19","PLX4720",8
"194","20160303","Well-R05-C03H2B_day13",144,186,11,7.53915881110803,1.0962153152593,"SKMEL19","PLX4720",8
"1951","20160303","Well-R05-C03H2B_day14",168,187,11,7.54689445988764,1.10395096403891,"SKMEL19","PLX4720",8
"1961","20160303","Well-R05-C03H2B_day15",192,216,11,7.75488750216347,1.31194400631474,"SKMEL19","PLX4720",8
"1971","20160303","Well-R05-C03H2B_day16",216,201,11,7.65105169117893,1.2081081953302,"SKMEL19","PLX4720",8
"1981","20160303","Well-R05-C03H2B_day17",240,230,11,7.84549005094437,1.40254655509565,"SKMEL19","PLX4720",8
"206","20160303","Well-R05-C03H2B_day7",0,90,12,6.49185309632967,0,"SKMEL19","PLX4720",8
"207","20160303","Well-R05-C03H2B_day8",24,102,12,6.6724253419715,0.18057224564182,"SKMEL19","PLX4720",8
"208","20160303","Well-R05-C03H2B_day9",48,58,12,5.85798099512757,-0.633872101202103,"SKMEL19","PLX4720",8
"209","20160303","Well-R05-C03H2B_day10",72,58,12,5.85798099512757,-0.633872101202103,"SKMEL19","PLX4720",8
"210","20160303","Well-R05-C03H2B_day11",96,49,12,5.61470984411521,-0.877143252214466,"SKMEL19","PLX4720",8
"211","20160303","Well-R05-C03H2B_day12",120,33,12,5.04439411935845,-1.44745897697122,"SKMEL19","PLX4720",8
"2121","20160303","Well-R05-C03H2B_day13",144,35,12,5.12928301694497,-1.36257007938471,"SKMEL19","PLX4720",8
"2131","20160303","Well-R05-C03H2B_day14",168,35,12,5.12928301694497,-1.36257007938471,"SKMEL19","PLX4720",8
"2141","20160303","Well-R05-C03H2B_day15",192,45,12,5.49185309632967,-1,"SKMEL19","PLX4720",8
"2151","20160303","Well-R05-C03H2B_day16",216,39,12,5.28540221886225,-1.20645087746743,"SKMEL19","PLX4720",8
"2161","20160303","Well-R05-C03H2B_day17",240,44,12,5.4594316186373,-1.03242147769238,"SKMEL19","PLX4720",8
"224","20160303","Well-R05-C04H2B_day7",0,41,13,5.35755200461808,0,"SKMEL19","PLX4720",8
"225","20160303","Well-R05-C04H2B_day8",24,50,13,5.64385618977472,0.286304185156641,"SKMEL19","PLX4720",8
"226","20160303","Well-R05-C04H2B_day9",48,64,13,6,0.642447995381916,"SKMEL19","PLX4720",8
"227","20160303","Well-R05-C04H2B_day10",72,65,13,6.02236781302845,0.664815808410371,"SKMEL19","PLX4720",8
"228","20160303","Well-R05-C04H2B_day11",96,53,13,5.7279204545632,0.370368449945115,"SKMEL19","PLX4720",8
"2291","20160303","Well-R05-C04H2B_day12",120,46,13,5.52356195605701,0.166009951438929,"SKMEL19","PLX4720",8
"2301","20160303","Well-R05-C04H2B_day13",144,51,13,5.6724253419715,0.314873337353411,"SKMEL19","PLX4720",8
"2311","20160303","Well-R05-C04H2B_day14",168,57,13,5.83289001416474,0.475338009546658,"SKMEL19","PLX4720",8
"2321","20160303","Well-R05-C04H2B_day15",192,42,13,5.39231742277876,0.0347654181606769,"SKMEL19","PLX4720",8
"2331","20160303","Well-R05-C04H2B_day16",216,44,13,5.4594316186373,0.101879614019214,"SKMEL19","PLX4720",8
"2341","20160303","Well-R05-C04H2B_day17",240,46,13,5.52356195605701,0.166009951438929,"SKMEL19","PLX4720",8
"242","20160303","Well-R05-C04H2B_day7",0,40,14,5.32192809488736,0,"SKMEL19","PLX4720",8
"243","20160303","Well-R05-C04H2B_day8",24,22,14,4.4594316186373,-0.862496476250065,"SKMEL19","PLX4720",8
"244","20160303","Well-R05-C04H2B_day9",48,56,14,5.8073549220576,0.485426827170241,"SKMEL19","PLX4720",8
"245","20160303","Well-R05-C04H2B_day10",72,84,14,6.39231742277876,1.0703893278914,"SKMEL19","PLX4720",8
"2461","20160303","Well-R05-C04H2B_day11",96,89,14,6.4757334309664,1.15380533607904,"SKMEL19","PLX4720",8
"2471","20160303","Well-R05-C04H2B_day12",120,157,14,7.29462074889163,1.97269265400426,"SKMEL19","PLX4720",8
