"","Date","CellLine","Row","Cell.Nucleus","Well","Time","drug","conc","rep","l2","nl2"
"29","20170301","Parental","F",1621,"F06",0,"dabrafenib",0.125,2,10.6626683755175,0
"89","20170301","Parental","F",2081,"F06",15.6414,"dabrafenib",0.125,2,11.0230612497353,0.360392874217794
"149","20170301","Parental","F",2100,"F06",23.0633,"dabrafenib",0.125,2,11.0361736125535,0.373505237035944
"209","20170301","Parental","F",2111,"F06",41.4258,"dabrafenib",0.125,2,11.0437108633472,0.381042487829616
"269","20170301","Parental","F",2196,"F06",47.3786,"dabrafenib",0.125,2,11.1006623390052,0.437993963487658
"329","20170301","Parental","F",2547,"F06",66.3189,"dabrafenib",0.125,2,11.3145832442742,0.651914868756654
"389","20170301","Parental","F",2709,"F06",70.9425,"dabrafenib",0.125,2,11.403544678202,0.740876302684473
"449","20170301","Parental","F",2575,"F06",71.7192,"dabrafenib",0.125,2,11.3303567169579,0.667688341440403
"509","20170301","Parental","F",3256,"F06",90.07,"dabrafenib",0.125,2,11.6688849842662,1.00621660874871
"569","20170301","Parental","F",3816,"F06",112.7814,"dabrafenib",0.125,2,11.8978454560055,1.23517708048797
"629","20170301","Parental","F",4489,"F06",137.1572,"dabrafenib",0.125,2,12.1321783809155,1.469510005398
"689","20170301","Parental","F",5295,"F06",161.1103,"dabrafenib",0.125,2,12.3704149688797,1.70774659336216
"749","20170301","Parental","F",5608,"F06",168.0106,"dabrafenib",0.125,2,12.4532706340106,1.79060225849308
"809","20170301","Parental","F",6452,"F06",188.2425,"dabrafenib",0.125,2,12.6555307231556,1.9928623476381
"869","20170301","Parental","F",5780,"F06",189.1347,"dabrafenib",0.125,2,12.496853777388,1.8341854018705
"929","20170301","Parental","F",6531,"F06",207.7864,"dabrafenib",0.125,2,12.6730881929094,2.01041981739182
"989","20170301","Parental","F",6187,"F06",215.1181,"dabrafenib",0.125,2,12.5950243186136,1.9323559430961
"1049","20170301","Parental","F",8320,"F06",239.2256,"dabrafenib",0.125,2,13.0223678130285,2.35969943751091
"1109","20170301","Parental","F",8945,"F06",257.6178,"dabrafenib",0.125,2,13.1268657669393,2.46419739142173
"1169","20170301","Parental","F",9884,"F06",266.1728,"dabrafenib",0.125,2,13.2708792953288,2.60821091981124
"1229","20170301","Parental","F",10413,"F06",278.9728,"dabrafenib",0.125,2,13.3460981505498,2.68342977503226
"1289","20170301","Parental","F",12186,"F06",309.3422,"dabrafenib",0.125,2,13.5729370250173,2.91026864949977
"1349","20170301","Parental","F",13146,"F06",327.4333,"dabrafenib",0.125,2,13.6823362697114,3.01966789419384
"1409","20170301","Parental","F",15308,"F06",360.5156,"dabrafenib",0.125,2,13.9019981856685,3.23932981015096
"30","20170301","Parental","G",1448,"G06",0,"dabrafenib",0.125,3,10.4998458870832,0
"90","20170301","Parental","G",1680,"G06",15.6414,"dabrafenib",0.125,3,10.7142455176661,0.214399630582918
"150","20170301","Parental","G",1640,"G06",23.0633,"dabrafenib",0.125,3,10.6794800995054,0.17963421242224
"210","20170301","Parental","G",1541,"G06",41.4258,"dabrafenib",0.125,3,10.5896511465148,0.0898052594315804
"270","20170301","Parental","G",1561,"G06",47.3786,"dabrafenib",0.125,3,10.6082548219779,0.108408934894703
"330","20170301","Parental","G",2091,"G06",66.3189,"dabrafenib",0.125,3,11.0299773465896,0.530131459506373
"390","20170301","Parental","G",2102,"G06",70.9425,"dabrafenib",0.125,3,11.0375469539622,0.537701066878972
"450","20170301","Parental","G",2124,"G06",71.7192,"dabrafenib",0.125,3,11.0525680508042,0.552722163720947
"510","20170301","Parental","G",2461,"G06",90.07,"dabrafenib",0.125,3,11.2650289424582,0.765183055374955
"570","20170301","Parental","G",2936,"G06",112.7814,"dabrafenib",0.125,3,11.5196362528432,1.01979036576001
"630","20170301","Parental","G",3326,"G06",137.1572,"dabrafenib",0.125,3,11.6995724532873,1.19972656620406
"690","20170301","Parental","G",3852,"G06",161.1103,"dabrafenib",0.125,3,11.9113919878435,1.41154610076025
"750","20170301","Parental","G",3897,"G06",168.0106,"dabrafenib",0.125,3,11.928148216169,1.42830232908583
"810","20170301","Parental","G",4514,"G06",188.2425,"dabrafenib",0.125,3,12.1401907031918,1.64034481610863
"870","20170301","Parental","G",4059,"G06",189.1347,"dabrafenib",0.125,3,11.9869086246977,1.48706273761449
"930","20170301","Parental","G",4662,"G06",207.7864,"dabrafenib",0.125,3,12.1867332891289,1.68688740204566
"990","20170301","Parental","G",4640,"G06",215.1181,"dabrafenib",0.125,3,12.1799090900149,1.68006320293173
"1050","20170301","Parental","G",5806,"G06",239.2256,"dabrafenib",0.125,3,12.5033288566267,2.00348296954346
"1110","20170301","Parental","G",6278,"G06",257.6178,"dabrafenib",0.125,3,12.6160893135821,2.11624342649891
"1170","20170301","Parental","G",7235,"G06",266.1728,"dabrafenib",0.125,3,12.8207773014191,2.32093141433588
"1230","20170301","Parental","G",6572,"G06",278.9728,"dabrafenib",0.125,3,12.6821167649501,2.18227087786687
"1290","20170301","Parental","G",8404,"G06",309.3422,"dabrafenib",0.125,3,13.036860446673,2.53701455958984
"1350","20170301","Parental","G",8889,"G06",327.4333,"dabrafenib",0.125,3,13.1178054116824,2.61795952459923
"1410","20170301","Parental","G",11273,"G06",360.5156,"dabrafenib",0.125,3,13.4605838799017,2.96073799281852
"34","20170301","Parental","E",1720,"E07",0,"dabrafenib",0.25,1,10.7481928495895,0
"94","20170301","Parental","E",1965,"E07",15.6414,"dabrafenib",0.25,1,10.940313597146,0.192120747556508
"154","20170301","Parental","E",1982,"E07",23.0633,"dabrafenib",0.25,1,10.9527412471865,0.204548397597028
"214","20170301","Parental","E",1832,"E07",41.4258,"dabrafenib",0.25,1,10.8392037880969,0.091010938507484
"274","20170301","Parental","E",1898,"E07",47.3786,"dabrafenib",0.25,1,10.8902642770211,0.142071427431651
"334","20170301","Parental","E",2100,"E07",66.3189,"dabrafenib",0.25,1,11.0361736125535,0.287980762964025
"394","20170301","Parental","E",2185,"E07",70.9425,"dabrafenib",0.25,1,11.093417564388,0.345224714798501
"454","20170301","Parental","E",2087,"E07",71.7192,"dabrafenib",0.25,1,11.0272148851598,0.279022035570375
"514","20170301","Parental","E",2365,"E07",90.07,"dabrafenib",0.25,1,11.2076244682268,0.459431618637298
"574","20170301","Parental","E",2726,"E07",112.7814,"dabrafenib",0.25,1,11.4125698468052,0.664376997215751
"634","20170301","Parental","E",3141,"E07",137.1572,"dabrafenib",0.25,1,11.617008227652,0.868815378062505
"694","20170301","Parental","E",3520,"E07",161.1103,"dabrafenib",0.25,1,11.7813597135247,1.0331668639352
"754","20170301","Parental","E",3280,"E07",168.0106,"dabrafenib",0.25,1,11.6794800995054,0.931287249915986
"814","20170301","Parental","E",4080,"E07",188.2425,"dabrafenib",0.25,1,11.9943534368589,1.2461605872694
"874","20170301","Parental","E",3811,"E07",189.1347,"dabrafenib",0.25,1,11.8959538928122,1.14776104322271
"934","20170301","Parental","E",4348,"E07",207.7864,"dabrafenib",0.25,1,12.0861362250273,1.33794337543785
"994","20170301","Parental","E",4021,"E07",215.1181,"dabrafenib",0.25,1,11.9733386208004,1.2251457712109
"1054","20170301","Parental","E",5176,"E07",239.2256,"dabrafenib",0.25,1,12.3376219019925,1.58942905240305
"1114","20170301","Parental","E",5759,"E07",257.6178,"dabrafenib",0.25,1,12.4916026066961,1.74340975710665
"1174","20170301","Parental","E",6007,"E07",266.1728,"dabrafenib",0.25,1,12.5524289485265,1.80423609893701
"1234","20170301","Parental","E",6312,"E07",278.9728,"dabrafenib",0.25,1,12.6238814900135,1.875688640424
"1294","20170301","Parental","E",7603,"E07",309.3422,"dabrafenib",0.25,1,12.8923530757341,2.14416022614465
"1354","20170301","Parental","E",7735,"E07",327.4333,"dabrafenib",0.25,1,12.9171855763364,2.16899272674694
"1414","20170301","Parental","E",9972,"E07",360.5156,"dabrafenib",0.25,1,13.2836671674915,2.53547431790204
"35","20170301","Parental","F",1190,"F07",0,"dabrafenib",0.25,2,10.2167458581953,0
"95","20170301","Parental","F",1312,"F07",15.6414,"dabrafenib",0.25,2,10.3575520046181,0.140806146422777
"155","20170301","Parental","F",1353,"F07",23.0633,"dabrafenib",0.25,2,10.4019461239765,0.18520026578123
"215","20170301","Parental","F",1348,"F07",41.4258,"dabrafenib",0.25,2,10.3966047811819,0.179858922986552
"275","20170301","Parental","F",1279,"F07",47.3786,"dabrafenib",0.25,2,10.3208005488816,0.104054690686331
"335","20170301","Parental","F",1592,"F07",66.3189,"dabrafenib",0.25,2,10.6366246205436,0.419878762348343
"395","20170301","Parental","F",1718,"F07",70.9425,"dabrafenib",0.25,2,10.7465143211385,0.529768462943156
"455","20170301","Parental","F",1387,"F07",71.7192,"dabrafenib",0.25,2,10.4377520723236,0.221006214128296
"515","20170301","Parental","F",1756,"F07",90.07,"dabrafenib",0.25,2,10.7780771295354,0.561331271340052
"575","20170301","Parental","F",2199,"F07",112.7814,"dabrafenib",0.25,2,11.102631888855,0.885886030659663
"635","20170301","Parental","F",2408,"F07",137.1572,"dabrafenib",0.25,2,11.2336196767597,1.0168738185644
"695","20170301","Parental","F",2569,"F07",161.1103,"dabrafenib",0.25,2,11.3269911749008,1.11024531670551
"755","20170301","Parental","F",2644,"F07",168.0106,"dabrafenib",0.25,2,11.3685064615077,1.15176060331239
"815","20170301","Parental","F",3288,"F07",188.2425,"dabrafenib",0.25,2,11.6829945836817,1.46624872548638
"875","20170301","Parental","F",2935,"F07",189.1347,"dabrafenib",0.25,2,11.5191447879974,1.30239892980211
"935","20170301","Parental","F",3123,"F07",207.7864,"dabrafenib",0.25,2,11.6087168540206,1.39197099582527
"995","20170301","Parental","F",3341,"F07",215.1181,"dabrafenib",0.25,2,11.706064267335,1.48931840913966
"1055","20170301","Parental","F",3821,"F07",239.2256,"dabrafenib",0.25,2,11.8997345423575,1.6829886841622
"1115","20170301","Parental","F",4411,"F07",257.6178,"dabrafenib",0.25,2,12.1068900450922,1.89014418689691
"1175","20170301","Parental","F",4992,"F07",266.1728,"dabrafenib",0.25,2,12.2854022188622,2.06865636066694
"1235","20170301","Parental","F",4855,"F07",278.9728,"dabrafenib",0.25,2,12.2452555803066,2.02850972211125
"1295","20170301","Parental","F",5488,"F07",309.3422,"dabrafenib",0.25,2,12.4220647661728,2.20531890797751
"1355","20170301","Parental","F",6352,"F07",327.4333,"dabrafenib",0.25,2,12.632995197143,2.41624933894765
"1415","20170301","Parental","F",8043,"F07",360.5156,"dabrafenib",0.25,2,12.9735180047037,2.75677214650841
"36","20170301","Parental","G",1455,"G07",0,"dabrafenib",0.25,3,10.5068034377956,0
"96","20170301","Parental","G",1656,"G07",15.6414,"dabrafenib",0.25,3,10.6934869574993,0.18668351970368
"156","20170301","Parental","G",1629,"G07",23.0633,"dabrafenib",0.25,3,10.6697708885255,0.162967450729871
"216","20170301","Parental","G",1548,"G07",41.4258,"dabrafenib",0.25,3,10.5961897561444,0.0893863183487635
"276","20170301","Parental","G",1499,"G07",47.3786,"dabrafenib",0.25,3,10.5497846679479,0.042981230152213
"336","20170301","Parental","G",1705,"G07",66.3189,"dabrafenib",0.25,3,10.7355560239115,0.228752586115888
"396","20170301","Parental","G",1765,"G07",70.9425,"dabrafenib",0.25,3,10.7854524681585,0.278649030362896
"456","20170301","Parental","G",1698,"G07",71.7192,"dabrafenib",0.25,3,10.729620743553,0.222817305757392
"516","20170301","Parental","G",1810,"G07",90.07,"dabrafenib",0.25,3,10.8217739819706,0.314970544174921
"576","20170301","Parental","G",2150,"G07",112.7814,"dabrafenib",0.25,3,11.0701209444768,0.563317506681177
"636","20170301","Parental","G",2313,"G07",137.1572,"dabrafenib",0.25,3,11.1755495506362,0.668746112840545
"696","20170301","Parental","G",2628,"G07",161.1103,"dabrafenib",0.25,3,11.3597495603223,0.852946122526683
"756","20170301","Parental","G",2752,"G07",168.0106,"dabrafenib",0.25,3,11.4262647547021,0.919461316906451
"816","20170301","Parental","G",3090,"G07",188.2425,"dabrafenib",0.25,3,11.5933911227917,1.08658768499609
"876","20170301","Parental","G",2755,"G07",189.1347,"dabrafenib",0.25,3,11.4278366034585,0.921033165662873
"936","20170301","Parental","G",3028,"G07",207.7864,"dabrafenib",0.25,3,11.5641494899857,1.05734605219009
"996","20170301","Parental","G",3158,"G07",215.1181,"dabrafenib",0.25,3,11.6247954558602,1.11799201806459
"1056","20170301","Parental","G",3811,"G07",239.2256,"dabrafenib",0.25,3,11.8959538928122,1.38915045501652
"1116","20170301","Parental","G",4119,"G07",257.6178,"dabrafenib",0.25,3,12.0080784108683,1.50127497307261
"1176","20170301","Parental","G",4125,"G07",266.1728,"dabrafenib",0.25,3,12.0101784040205,1.50337496622489
"1236","20170301","Parental","G",4780,"G07",278.9728,"dabrafenib",0.25,3,12.2227949028681,1.71599146507246
"1296","20170301","Parental","G",5842,"G07",309.3422,"dabrafenib",0.25,3,12.5122466428292,2.00544320503353
"1356","20170301","Parental","G",6301,"G07",327.4333,"dabrafenib",0.25,3,12.6213650943149,2.11456165651922
"1416","20170301","Parental","G",7764,"G07",360.5156,"dabrafenib",0.25,3,12.9225844027137,2.41578096491802
"40","20170301","Parental","E",1661,"E08",0,"dabrafenib",0.5,1,10.6978363579624,0
"100","20170301","Parental","E",1687,"E08",15.6414,"dabrafenib",0.5,1,10.7202442582876,0.0224079003251898
"160","20170301","Parental","E",1838,"E08",23.0633,"dabrafenib",0.5,1,10.843921051289,0.146084693326658
"220","20170301","Parental","E",1697,"E08",41.4258,"dabrafenib",0.5,1,10.7287708495427,0.030934491580286
"280","20170301","Parental","E",1566,"E08",47.3786,"dabrafenib",0.5,1,10.612868497291,-0.0849678606713358
"340","20170301","Parental","E",1795,"E08",66.3189,"dabrafenib",0.5,1,10.8097681287104,0.111931770748036
"400","20170301","Parental","E",1925,"E08",70.9425,"dabrafenib",0.5,1,10.9106427304696,0.212806372507249
"460","20170301","Parental","E",1890,"E08",71.7192,"dabrafenib",0.5,1,10.8841705191084,0.186334161146059
"520","20170301","Parental","E",2025,"E08",90.07,"dabrafenib",0.5,1,10.9837061926593,0.285869834696973
"580","20170301","Parental","E",2389,"E08",112.7814,"dabrafenib",0.5,1,11.2221911384563,0.524354780493956
"640","20170301","Parental","E",2469,"E08",137.1572,"dabrafenib",0.5,1,11.2697111211428,0.571874763180405
"700","20170301","Parental","E",2879,"E08",161.1103,"dabrafenib",0.5,1,11.4913520735634,0.793515715601059
"760","20170301","Parental","E",2562,"E08",168.0106,"dabrafenib",0.5,1,11.3230547603416,0.62521840237927
"820","20170301","Parental","E",3177,"E08",188.2425,"dabrafenib",0.5,1,11.6334493747135,0.935613016751116
"880","20170301","Parental","E",3271,"E08",189.1347,"dabrafenib",0.5,1,11.6755160440828,0.977679686120402
"940","20170301","Parental","E",2793,"E08",207.7864,"dabrafenib",0.5,1,11.44759985828,0.749763500317574
"1000","20170301","Parental","E",3466,"E08",215.1181,"dabrafenib",0.5,1,11.7590559391602,1.06121958119779
"1060","20170301","Parental","E",4066,"E08",239.2256,"dabrafenib",0.5,1,11.9893944998447,1.29155814188235
"1120","20170301","Parental","E",4711,"E08",257.6178,"dabrafenib",0.5,1,12.2018176166679,1.50398125870554
"1180","20170301","Parental","E",5109,"E08",266.1728,"dabrafenib",0.5,1,12.3188252203997,1.62098886243732
"1240","20170301","Parental","E",5043,"E08",278.9728,"dabrafenib",0.5,1,12.3000665099573,1.60223015199495
"1300","20170301","Parental","E",5268,"E08",309.3422,"dabrafenib",0.5,1,12.3630396302565,1.66520327229414
"1360","20170301","Parental","E",6478,"E08",327.4333,"dabrafenib",0.5,1,12.6613327527952,1.96349639483281
"1420","20170301","Parental","E",7902,"E08",360.5156,"dabrafenib",0.5,1,12.9480021309777,2.25016577301529
"41","20170301","Parental","F",1228,"F08",0,"dabrafenib",0.5,2,10.2620948453702,0
"101","20170301","Parental","F",1482,"F08",15.6414,"dabrafenib",0.5,2,10.5333297323058,0.271234886935655
"161","20170301","Parental","F",1479,"F08",23.0633,"dabrafenib",0.5,2,10.5304063370991,0.268311491728889
"221","20170301","Parental","F",1226,"F08",41.4258,"dabrafenib",0.5,2,10.2597432636908,-0.00235158167939709
"281","20170301","Parental","F",1278,"F08",47.3786,"dabrafenib",0.5,2,10.319672120947,0.0575772755768167
"341","20170301","Parental","F",1482,"F08",66.3189,"dabrafenib",0.5,2,10.5333297323058,0.271234886935655
"401","20170301","Parental","F",1675,"F08",70.9425,"dabrafenib",0.5,2,10.7099453802325,0.447850534862319
"461","20170301","Parental","F",1579,"F08",71.7192,"dabrafenib",0.5,2,10.6247954558602,0.362700610490059
"521","20170301","Parental","F",1836,"F08",90.07,"dabrafenib",0.5,2,10.8423503434138,0.580255498043629
"581","20170301","Parental","F",1989,"F08",112.7814,"dabrafenib",0.5,2,10.9578275608337,0.695732715463565
"641","20170301","Parental","F",2180,"F08",137.1572,"dabrafenib",0.5,2,11.0901124196643,0.82801757429411
"701","20170301","Parental","F",2380,"F08",161.1103,"dabrafenib",0.5,2,11.2167458581953,0.954651012825128
"761","20170301","Parental","F",2599,"F08",168.0106,"dabrafenib",0.5,2,11.3437409184722,1.08164607310202
"821","20170301","Parental","F",2756,"F08",188.2425,"dabrafenib",0.5,2,11.4283601727043,1.16626532733411
"881","20170301","Parental","F",2746,"F08",189.1347,"dabrafenib",0.5,2,11.4231159101471,1.16102106477692
"941","20170301","Parental","F",2723,"F08",207.7864,"dabrafenib",0.5,2,11.4109812670438,1.14888642167362
"1001","20170301","Parental","F",2914,"F08",215.1181,"dabrafenib",0.5,2,11.5087851620645,1.24669031669433
"1061","20170301","Parental","F",3161,"F08",239.2256,"dabrafenib",0.5,2,11.6261653199045,1.36407047453432
"1121","20170301","Parental","F",3986,"F08",257.6178,"dabrafenib",0.5,2,11.9607259948391,1.69863114946888
"1181","20170301","Parental","F",4238,"F08",266.1728,"dabrafenib",0.5,2,12.0491678723722,1.78707302700199
"1241","20170301","Parental","F",4186,"F08",278.9728,"dabrafenib",0.5,2,12.0313565962557,1.76926175088553
"1301","20170301","Parental","F",4878,"F08",309.3422,"dabrafenib",0.5,2,12.2520740427962,1.98997919742601
"1361","20170301","Parental","F",5766,"F08",327.4333,"dabrafenib",0.5,2,12.4933551214949,2.23126027612473
"1421","20170301","Parental","F",5668,"F08",360.5156,"dabrafenib",0.5,2,12.468624042918,2.20652919754784
"42","20170301","Parental","G",1601,"G08",0,"dabrafenib",0.5,3,10.6447575925163,0
"102","20170301","Parental","G",1889,"G08",15.6414,"dabrafenib",0.5,3,10.8834069863884,0.238649393872112
"162","20170301","Parental","G",1884,"G08",23.0633,"dabrafenib",0.5,3,10.8795832496128,0.234825657096527
"222","20170301","Parental","G",1612,"G08",41.4258,"dabrafenib",0.5,3,10.654636028528,0.00987843601171079
"282","20170301","Parental","G",1695,"G08",47.3786,"dabrafenib",0.5,3,10.7270695580237,0.0823119655074489
"342","20170301","Parental","G",1640,"G08",66.3189,"dabrafenib",0.5,3,10.6794800995054,0.0347225069891888
"402","20170301","Parental","G",1879,"G08",70.9425,"dabrafenib",0.5,3,10.8757493514201,0.230991758903798
"462","20170301","Parental","G",1780,"G08",71.7192,"dabrafenib",0.5,3,10.7976615258538,0.152903933337504
"522","20170301","Parental","G",1864,"G08",90.07,"dabrafenib",0.5,3,10.8641861446543,0.219428552138023
"582","20170301","Parental","G",2131,"G08",112.7814,"dabrafenib",0.5,3,11.0573148777827,0.412557285266447
"642","20170301","Parental","G",2278,"G08",137.1572,"dabrafenib",0.5,3,11.1535520317081,0.508794439191854
"702","20170301","Parental","G",2629,"G08",161.1103,"dabrafenib",0.5,3,11.360298426618,0.715540834101789
"762","20170301","Parental","G",2524,"G08",168.0106,"dabrafenib",0.5,3,11.3014961949825,0.656738602466293
"822","20170301","Parental","G",3084,"G08",188.2425,"dabrafenib",0.5,3,11.590587049915,0.945829457398778
"882","20170301","Parental","G",2665,"G08",189.1347,"dabrafenib",0.5,3,11.3799198176465,0.735162225130281
"942","20170301","Parental","G",2957,"G08",207.7864,"dabrafenib",0.5,3,11.5299185281203,0.885160935604068
"1002","20170301","Parental","G",2927,"G08",215.1181,"dabrafenib",0.5,3,11.5152070304088,0.870449437892495
"1062","20170301","Parental","G",3758,"G08",239.2256,"dabrafenib",0.5,3,11.8757493514201,1.2309917589038
"1122","20170301","Parental","G",4189,"G08",257.6178,"dabrafenib",0.5,3,12.0323901688665,1.38763257635027
"1182","20170301","Parental","G",4465,"G08",266.1728,"dabrafenib",0.5,3,12.1244444600086,1.47968686749233
"1242","20170301","Parental","G",4558,"G08",278.9728,"dabrafenib",0.5,3,12.1541852092653,1.50942761674904
"1302","20170301","Parental","G",5375,"G08",309.3422,"dabrafenib",0.5,3,12.3920490393642,1.74729144684793
"1362","20170301","Parental","G",5498,"G08",327.4333,"dabrafenib",0.5,3,12.424691191513,1.7799335989967
"1422","20170301","Parental","G",6520,"G08",360.5156,"dabrafenib",0.5,3,12.6706562491184,2.02589865660218
"46","20170301","Parental","E",1375,"E09",0,"dabrafenib",1,1,10.4252159032994,0
"106","20170301","Parental","E",1565,"E09",15.6414,"dabrafenib",1,1,10.61194694182,0.186731038520596
"166","20170301","Parental","E",1549,"E09",23.0633,"dabrafenib",1,1,10.5971214287896,0.171905525490185
"226","20170301","Parental","E",1485,"E09",41.4258,"dabrafenib",1,1,10.5362472156881,0.111031312388745
"286","20170301","Parental","E",1277,"E09",47.3786,"dabrafenib",1,1,10.3185428097027,-0.10667309359666
"346","20170301","Parental","E",1660,"E09",66.3189,"dabrafenib",1,1,10.6969675262343,0.271751622934904
"406","20170301","Parental","E",1713,"E09",70.9425,"dabrafenib",1,1,10.742309436084,0.317093532784616
"466","20170301","Parental","E",1754,"E09",71.7192,"dabrafenib",1,1,10.7764330324447,0.351217129145351
"526","20170301","Parental","E",1891,"E09",90.07,"dabrafenib",1,1,10.8849336479498,0.459717744650378
"586","20170301","Parental","E",2320,"E09",112.7814,"dabrafenib",1,1,11.1799090900149,0.754693186715551
"646","20170301","Parental","E",2895,"E09",137.1572,"dabrafenib",1,1,11.4993476328766,1.07413172957722
"706","20170301","Parental","E",3234,"E09",161.1103,"dabrafenib",1,1,11.6591039634737,1.23388806017428
"766","20170301","Parental","E",3630,"E09",168.0106,"dabrafenib",1,1,11.8257538328831,1.40053792958373
"826","20170301","Parental","E",4216,"E09",188.2425,"dabrafenib",1,1,12.0416591516372,1.61644324833783
"886","20170301","Parental","E",3966,"E09",189.1347,"dabrafenib",1,1,11.9534689622288,1.52825305892947
"946","20170301","Parental","E",4221,"E09",207.7864,"dabrafenib",1,1,12.0433691139577,1.61815321065831
"1006","20170301","Parental","E",4672,"E09",215.1181,"dabrafenib",1,1,12.18982455888,1.76460865558063
"1066","20170301","Parental","E",5303,"E09",239.2256,"dabrafenib",1,1,12.3725930331407,1.94737712984136
"1126","20170301","Parental","E",5940,"E09",257.6178,"dabrafenib",1,1,12.5362472156881,2.11103131238874
"1186","20170301","Parental","E",6916,"E09",266.1728,"dabrafenib",1,1,12.7557221536423,2.3305062503429
"1246","20170301","Parental","E",6749,"E09",278.9728,"dabrafenib",1,1,12.7204580383933,2.29524213509391
"1306","20170301","Parental","E",8111,"E09",309.3422,"dabrafenib",1,1,12.9856640790187,2.56044817571928
"1366","20170301","Parental","E",8887,"E09",327.4333,"dabrafenib",1,1,13.117480772833,2.6922648695336
"1426","20170301","Parental","E",10293,"E09",360.5156,"dabrafenib",1,1,13.3293759112788,2.90416000797943
"47","20170301","Parental","F",1687,"F09",0,"dabrafenib",1,2,10.7202442582876,0
"107","20170301","Parental","F",1965,"F09",15.6414,"dabrafenib",1,2,10.940313597146,0.220069338858401
"167","20170301","Parental","F",1929,"F09",23.0633,"dabrafenib",1,2,10.9136374280491,0.193393169761537
"227","20170301","Parental","F",1828,"F09",41.4258,"dabrafenib",1,2,10.8360503550581,0.115806096770504
"287","20170301","Parental","F",1872,"F09",47.3786,"dabrafenib",1,2,10.8703647195834,0.150120461295838
"347","20170301","Parental","F",2054,"F09",66.3189,"dabrafenib",1,2,11.0042204663182,0.283976208030628
"407","20170301","Parental","F",2195,"F09",70.9425,"dabrafenib",1,2,11.1000052244227,0.379760966135153
"467","20170301","Parental","F",2108,"F09",71.7192,"dabrafenib",1,2,11.0416591516372,0.321414893349647
"527","20170301","Parental","F",2326,"F09",90.07,"dabrafenib",1,2,11.1836353814732,0.463391123185652
"587","20170301","Parental","F",2831,"F09",112.7814,"dabrafenib",1,2,11.4670960339057,0.746851775618181
"647","20170301","Parental","F",3463,"F09",137.1572,"dabrafenib",1,2,11.7578066721972,1.03756241390966
"707","20170301","Parental","F",3916,"F09",161.1103,"dabrafenib",1,2,11.9351650496037,1.21492079131613
"767","20170301","Parental","F",4147,"F09",168.0106,"dabrafenib",1,2,12.017852331906,1.2976080736184
"827","20170301","Parental","F",4532,"F09",188.2425,"dabrafenib",1,2,12.1459321458205,1.42568788753295
"887","20170301","Parental","F",4250,"F09",189.1347,"dabrafenib",1,2,12.0532471259124,1.33300286762486
"947","20170301","Parental","F",4919,"F09",207.7864,"dabrafenib",1,2,12.2641493397233,1.54390508143576
"1007","20170301","Parental","F",4937,"F09",215.1181,"dabrafenib",1,2,12.2694189297411,1.54917467145353
"1067","20170301","Parental","F",6186,"F09",239.2256,"dabrafenib",1,2,12.5947911180893,1.8745468598017
"1127","20170301","Parental","F",6725,"F09",257.6178,"dabrafenib",1,2,12.7153185523313,1.99507429404378
"1187","20170301","Parental","F",7603,"F09",266.1728,"dabrafenib",1,2,12.8923530757341,2.17210881744654
"1247","20170301","Parental","F",7814,"F09",278.9728,"dabrafenib",1,2,12.9318455401837,2.21160128189611
"1307","20170301","Parental","F",9052,"F09",309.3422,"dabrafenib",1,2,13.1440208692669,2.42377661097933
"1367","20170301","Parental","F",9268,"F09",327.4333,"dabrafenib",1,2,13.1780423288648,2.45779807057725
"1427","20170301","Parental","F",11218,"F09",360.5156,"dabrafenib",1,2,13.4535278676818,2.73328360939422
"48","20170301","Parental","G",1301,"G09",0,"dabrafenib",1,3,10.3454052467178,0
"108","20170301","Parental","G",1702,"G09",15.6414,"dabrafenib",1,3,10.733015321686,0.387610074968167
"168","20170301","Parental","G",1663,"G09",23.0633,"dabrafenib",1,3,10.6995724532873,0.354167206569473
"228","20170301","Parental","G",1572,"G09",41.4258,"dabrafenib",1,3,10.6183855022586,0.27298025554081
"288","20170301","Parental","G",1478,"G09",47.3786,"dabrafenib",1,3,10.5294305541462,0.184025307428355
"348","20170301","Parental","G",1849,"G09",66.3189,"dabrafenib",1,3,10.8525295094042,0.5071242626864
"408","20170301","Parental","G",1878,"G09",70.9425,"dabrafenib",1,3,10.8749813476538,0.529576100935978
"468","20170301","Parental","G",1640,"G09",71.7192,"dabrafenib",1,3,10.6794800995054,0.33407485278765
"528","20170301","Parental","G",1730,"G09",90.07,"dabrafenib",1,3,10.7565563225241,0.411151075806291
"588","20170301","Parental","G",2680,"G09",112.7814,"dabrafenib",1,3,11.3880172853451,1.04261203862734
"648","20170301","Parental","G",3301,"G09",137.1572,"dabrafenib",1,3,11.6886874232225,1.34328217650474
"708","20170301","Parental","G",3905,"G09",161.1103,"dabrafenib",1,3,11.9311068330293,1.58570158631155
"768","20170301","Parental","G",3797,"G09",168.0106,"dabrafenib",1,3,11.8906442836191,1.54523903690129
"828","20170301","Parental","G",4683,"G09",188.2425,"dabrafenib",1,3,12.1932173226991,1.84781207598127
"888","20170301","Parental","G",4595,"G09",189.1347,"dabrafenib",1,3,12.1658491461764,1.8204438994586
"948","20170301","Parental","G",5013,"G09",207.7864,"dabrafenib",1,3,12.2914585187823,1.94605327206455
"1008","20170301","Parental","G",5163,"G09",215.1181,"dabrafenib",1,3,12.3339938827614,1.98858863604356
